text,likes,followers
i was walking to lunch n my ex’s brother was by the nurses office window n he looked dead at me as i was passing by so i had to avoid eye contact n speed walk away😭 chiile what the fudge,1,39
Another day n its 4 o clock n im just eating “lunch” 😒😒,0,1111
"Just made lunch, time to take a smoke break and completely forget it’s there for the next two hours.",0,4
Let's have saimin but instead of spam use filipino pork adobo (usa🤝philippines),0,8
I’m hungry but getting my toes done on lunch is more important 😭,0,189
Wtf was Paella Dave doing there?,0,582
had a white claw with lunch on a work day. i'm like Roger Sterling,616,45474
Vietnamese food does lashhhhhh,1,262
have u found the lunch of your life?,0,337
"The other day my sister complimented the stew I made 🤯. We all know siblings won’t openly praise anything u do 🙄.
Today my guy called to ask for another plate of d Ogbono soup I made(he doesn’t like Ogbono soup).
As from today, my Groom price done increase by another 10% 😌",3,298
just watched CHOMO Joe giving his fictitious account of  the jan 6th patriot demonstration I almost lost my lunch at such lies.,0,0
De Gea looking like a guy in goal from the Fast Show FA Cup sketch having his lunch at the post. 🤣🤣🤣,1,944
picked up a hitchhiker while on my lunch break just to feel something,10,799
Nothing beats listening to music in your car during your lunch break ✨,2,339
anyways going back to cava for lunch,0,785
"*finds a Gatorade on the nightstand, thinks it's mine, and drinks the all of it*

Oh... that was Hal's.

There was vodka in there.",4,83
"i will finish my transmasc electric thief magic bnuuy boy later tonight

after i get some lunch and other things",0,64
It’s #FitnessFriday It's a great day to work on your fitness plan today.  Dieting can be challenging whether you are trying to lose weight or improve your physical appearance.  Consider starting small if you have trouble in this area. #goals #friday #fridayroutines,0,1057
Bought pepper soup for my flu,1,4054
Christ lazy that from paella Dave 😂,0,1183
Paul Mescal looks like any dude in Baltimore who works a hybrid position and only gets fresh air when he leaves his home to go to the office 4 times a month or when he meets up with one friend to drink gross IPAs at some shit brewery,2,816
Listening to gin blossoms on my lunch break. A little something to take the edge off,6,126
Paella legs,0,350
making some lunch then starting up fridays stream !!,6,9670
"Supposed to go to lunch with bf &amp; coworker (and coworkers wife).
We're kinda ditching them and going shopping instead. 😂",1,892
"Out of office on!! A/L until my on call next Sunday!  Shopping and lunch with mother in law Monday, spending the day @SurreySussexCA on Tuesday, birthday lunch with little sis @Havers1975 on Wednesday, lunch with friends Thursday &amp; dinner with hubby @Matthew72810709 Friday 🥰",19,1089
Just paid $50 for grain bowl and smoothie in Venice Beach,3,4453
idk how people does come and wanna eat other people lunch. dirty ways man.,1,1214
I thought putting ginger in my smoothie would’ve made it nasty but it taste soo good,0,63
"spending the entire workday planning a fake trip to Chiapas (visit the ruins at Palenque, swim in the waterfalls at el chiflón, boat trip down sumidero canyon, hang out and eat street food in San Cristobal de Las Casas and Chiapa de Corzo)",0,147
"at lunch and family has a little debate over the sport is the fastest and requires the fastest reaction time between pickleball, badminton, and pingpong 

my dad is severely underestimating the speed of badminton this mans has never seen a pro badminton game istg????",0,51
CPK for lunch .. thanks to my boss’s wife 🫶🏽,0,1058
Imagine being from Brazil and grabbing lunch at Publix only to walk by your former President. Wild.,3,1282
"Backwoods Pecan Pie Porter  (@backwoodsbrewco)  is on, replacing Iron Goat Goatmeal Stout (@irongoatbrewing)",0,2
anyways im going back to my perfect amazing diet i did in 2021 bc it worked so well 🫶 it was 2 days water fast and then 200 calories max and repeat slay,0,5
Just took a 2 hour lunch cause I really shouldn’t even be in office today 🙄🙄 so fuck y’all,2,67
i really slept in until katie’s lunch today,0,2938
“Strawberry Crepe be like: ‘what the deuce’”,2,385
"working, making garbanzo bean pasta for lunch, wondering if life is ever not tinged with the melancholy of knowing bittersweet truths… nm honestly u ?",7,18242
Lunch time hoops were 🔥🔥🔥🔥,0,239
An extra cookie at lunch 🍪 #MyIdeaOfSplurging,3,8545
I wonder if soul food is called that because tribal shamans actually devoured souls,0,18
I'm so happy that my mom brought me some of her homemade cauliflower cheese soup yesterday so I could have it for lunch today. It was delicious as usual.,6,468
A blunt to the face on lunch keeps the bad thoughts away,1,90
Laing and bangus sounds so good right now🤔🤤. #filipinofood,0,115
Eating instant ramen hits differently when youre queer &amp; nd :3,1,72
Dropped some dicc off on my lunch break … she’s hooked now,0,387
I’m going to try this Suja organic energy shot. It has coffee fruit and reishi 😬,0,916
I had seaweed &amp; a green drink for lunch i better get skinny lmao,1,1396
I sit in straight silence on lunch. Don’t wanna hear shit,0,669
i need waakye,3,557
Gym during lunch break is definitely the move,1,1695
I’m in a comfort food vibe,2,91
Fish and Chips wants to read a cookbook a food truck,0,8
Three weeks of vacation and not one lunch or dinner date….I clearly don’t fall in the ‘date’ category!,0,386
eating “spicy” noodles for lunch on splatfest day. crazy (ignore that i’m team sweet for a second),1,71
came to WalMart to get lunch but this lego set takes priority 😭,10,307
Just had a full lunch at Sam’s Club for $1.51. Boom!!,4,472
Lunch break what to eat on this Friday ??,0,1
Nigerian food is so good to me. 😋😋,0,639
Crystel &amp; I are eating GOOD for lunch 😋🤭,0,327
i’ve done it!!!! I have found authentic jamaican food and shit I am satisfied,1,30
To finish this Essay and goan eat Suya as reward. Now Suya don finish😭,0,36
"this is a lunch's menu, Deep fired Chicken🍗, severed with Spaghetti🍝 , then vegetable for today will recommend with  Broccoli🥦",0,31
having unsalted saltine crackers for lunch,1,9885
mexican food sound serous rn,0,468
"Hi. This is carol. let me show you what fine food I find in the world. Do you know where I am? I am in Spain🇪🇸. The weather now is ⛈🌝☁️☁️. 

 I am so excited to eat🥓🥤🥨",0,26
Major office ick: when ppl send out the janitors to get their lunch….it’s not their job to wait on you Miss 🙄,16,3020
I always forget to use my smoothie king app 🙄,0,518
Think I’m a get reservations to south next week need some soul food,0,184
gonna try weight watchers to rein in my oversnacking problem… hoping it will help me stick to one cupcake a day instead of two or three plus chocolate and cookies 👀,5,1409
Stuffing monsters down my pred friends' throats because I want them to stay focused on that high protein diet to make those gains like they said they would on New Year's Eve,45,2566
My mom really be on my head bc I’m eating too much ramen but it’s just so good 🥲,0,428
"My lunch. 2 boiled eggs, mixed fruit, and a banana.  Gallon of water my bev",1,190
Man all Iw ant for lunch is some pretty bird hot chicken,6,3349
"the revolution can wait, i'm baking peanut butter cookies",18,2218
"I absolutely love how little respect Beale gives to Celtic and Fat Ange.

Gio wanted to meet him for lunch, Beale wants to punch his cunt in.

Its glorious and Fat boy absolutely hates it.",5,1149
Just finished lunch break - send $16 broke sluts,5,1184
"Today at Lunch, we had a cafeteria dance party. It was crazy and fun 
💃🏼🕺🏼🪩
We also had a fun Music/Reading connection when we realized a quote from our read aloud is hanging in Mr Stack’s room:
“If you can walk, you can dance. If you can talk you can sing.”  
- JC 😎😊",1,125
I’m going to have to start leaving the building for lunch dawg. I was interrupted every 15 minutes for the whole hour. 😭,1,2789
"Twitter's stressing me out so I'm closing this tab, eating lunch, then focus on drawing this massive apartment building.

Y'all should know where to find me if you need by now &amp; it wont be Twitter for the rest of today or I'll get a migraine.",1,2119
"Alcohol has been retrieved for tonight, obtaining lunch",1,1464
Some tri tip sandwich’s for lunch/dinner cause I suck at timing my cooks😂,0,94
i got a pub sub and a new brand of pickles to try for lunch stay tuned on the pickle review,1,869
"Sam Adams Winter Lager  is on, replacing Bell's Hopslam (@BellsBrewery)",0,59
"First kiss of my life happened in DTC bus.(Horrifying)

Bus poori bhri hui .. mere side m koi uncle khde the. ... Aur bus ghoomi... Dhakka laga .. and I ended up kissing that man..!!",0,1
Most disappointed by not being able to shape an NIL deal with a local brewery for Skyy Clark to brew a SkyyPA for home games. Hope he does well at his next spot. 🧡💙 #HTTO,1,328
day 2 was so much more fun 😭😭 i love my french lunch and free period friendgroups but i dont rlly like my last period,0,128
"Another day, another forgetting to eat lunch",1,72
Mango Smoothie 🥭 time,2,2557
"Kya: “okay I’m gonna play video games on my lunch break”

Me: “have fun, shoot all the things”

Kya: “it’s actually Star Wars —”

Me: “oh my bad, sabe all the things”",59,10722
Really falling in love with making cocktails. I’ve always been a “beertender” but I’m stoked to grow into the cocktail game. The wifey went and bought me a cocktail kit. Stoked!,4,422
Just bought my beyond wonderland ticket. Going to be eating ramen noodles and pb&amp;js for now on,1,77
Been on a kbbq craze lately,10,1387
i forgot to weigh myself and drank diet coke and now i don't know if the gained .4 lbs are from the soda or not...i'm definitely not gonna log this though and use the soda as my excuse,0,173
Sorry but I would always go to Greggs on my lunch break and the other day I found out that my regular order went from £1.70 to £1.80. I was astounded to say the least,22,2699
I heard that the Chiefs had a decision to get the first round bye or have lunch with Jay-Z,8,350
i want Japanese food but the way that food tasted last weekend idk kinda ran me away for awhile😭,0,54
what should i have for lunch 👀,0,73
Oh but my jollof rice claps 🤭🙈,9,41482
We’re having oatmeal juice for lunch aka I put too much water in my oatmeal.,3,1833
