text,likes,impressions,followers,popularity,pop_level
"If you try to low carb diet,don't try to every day.
I recommend one day of week,you make cheat day.
you can eat carbnate at that day.",0.0,9.0,179.0,0.45354166597310197,0
Can’t wait to go get lunch and smoke lol,0.0,68.0,196.0,0.447819573183107,0
I’m sorry why am I getting targeted dieting ads?? Vile. The diet industry is a plague and I want no part of it,14.0,3315.0,306.0,6.2885071534653365,2
"BrewDog Hazy Jane  (@brewdog)  is on, replacing Equilibrium Fractal Citra/Mosaic (@EQBrewery)",0.0,23.0,160.0,0.460597391867808,0
I wish I lived in a state where children were banned from breweries and tap rooms. 😩,1.0,46.0,57.0,1.0532450422360236,1
I think Kbbq tonight 😋,0.0,208.0,1131.0,0.3231717816422639,0
Why is it its when its my turn to wash plates they’ll eat semo in this house?????,1.0,193.0,3369.0,0.4450876832384126,0
"This new death row meal trend on TikTok. You think this mofo is getting you food from 18 places? Bffr. You can’t have sushi, pizza, and a chicken sandwich. That’s not a meal. That’s 3 meals.",1.0,252.0,672.0,0.7288759854241299,1
"Public funding for nutrition science in the U.S. is shamefully low. We have millions of people with health conditions related to being overweight, or bad diets, and ultra processed foods. No wonder most studies are funded by giant food corporations.",3.0,119.0,1467.0,1.2030182469289858,1
"baking a cake currently, i will regret this",1.0,37.0,149.0,0.9301395565805763,1
millennial culture is bringing your children and labradoodle to the local brewery,1.0,18.0,14.0,1.2602433703357632,1
the best part about being on chicken smoothie again is that my mom remembered it and got super excited when i told her i was on it again,1.0,42.0,52.0,1.065535320317081,1
hope rich got some fruit cus i’m making smoothies for the fight 🤣,1.0,335.0,564.0,0.7546440719363487,1
Those post-lunch naps hit different,1.0,98.0,62.0,1.0421013769920429,1
My bag was stolen here.The staff was uncooperative .Restaurant and thief Does it have collusion? TAPATXI.Currently changed to ITAPA  #Barcelona #BreakingNews #barcelona #Catalunya #Spain,0.0,10.0,147.0,0.4659181190731891,0
Craving for Genki sushi🥲 I wanna go back home to Hawaii just to eat the food,0.0,75.0,241.0,0.43468419921032925,0
"simplifying your diet is the most incredible life hack

everybody is wasting so much time cooking, preparing, thinking about what to eat

when you eat the same few foods you can free up time for the things that really matter.",1223.0,118453.0,244694.0,9.336236205822038,2
Now available: @breaksidebrews What Rough Beast!,1.0,31.0,182.0,0.9049896699878363,1
"Race 13- Like And Follow Us On Twitter @romforddogs
Winning Time: 35.83
Grade: S4

🥇  T2 Champel
🥈  T1 Thatchers Lunch
🥉  T5 Kingdom Lady

4th   T4 Mustang Regina
5th   T3 Pennys Tigris
6th   T6 Made To Order",0.0,524.0,696.0,0.3618007777043211,0
halazia just came on in the ramen restaurant while i’m wearing my ateez sweatshirt and when i tell you i lost it,0.0,64.0,112.0,0.48301942571636286,0
Whoever invented “lunch” was a fatass.,3.0,628.0,186.0,1.8044988131233317,1
It’s been a while since I had ramen 😅 I need to learn how to make it homemade fr,0.0,165.0,487.0,0.38777898948355777,0
my wife made me spaghetti w stuffed bell peppers to eat for lunch at work??? si me quiere🥹,7.0,369.0,669.0,2.9181827650783,2
"I went to Walmart with Mom and picked out an 18 count carton of cage free eggs for $7.52, 80/20 grass fed ground beef $4.96, organic butter 2# $5.98, Plain Kefir $3.48. She still put some mini pies in the cart 😑. I’m working on her.",0.0,58.0,410.0,0.39969240321157407,0
everytime i have greek food i am revived,1.0,19.0,25.0,1.16926866865004,1
buttons is thinking about eating lunch because they're celebrating the full moon.,0.0,26.0,272.0,0.42689998990482175,0
Took myself on a lunch date 🥰,2.0,82.0,410.0,1.1990772096347222,1
I can’t never take my 4th lunch of the day in peace 😭,3.0,377.0,869.0,1.3785890503168292,1
At this point with my diet and gym consistency I need my farmacy for life herbs.,0.0,25.0,372.0,0.4062787172454838,0
"I am KILLING IT today.
Rushed my spazzy ass to the salon only to find that my appt is NEXT weekend, then stopped to pick up lunch &amp; realized when I got home that I'd left half my order there.😩

At least my morning, drinking coffee and talking @TonyBagz's face off was fun. 😅😑",5.0,286.0,970.0,2.0150229241045845,2
Made my first batch of jollof today I’m a new man,9.0,552.0,126.0,4.756005783121889,2
"eating my lunch (ground bison, rice, and green chiles) with 2 knives like they’re chopsticks",5.0,216.0,928.0,2.0364574283378807,2
Treehouse on a Wednesday night so that I can get a seafood lunch 🥲,0.0,90.0,324.0,0.41547635164011193,0
i need 2 order more mexican food i want mexican food and also to cry and also to be held and also i need a milkshake with my mexican food,4.0,287.0,514.0,1.9198435028497853,1
on a lunch date 🥹,0.0,157.0,656.0,0.3662377331925543,0
"Observation:
🙄The same people who were trying to get us to buy/do a cleanse are now trying to sell us on collagen &amp;/or CBD
🙄The same people who were trying to convince us to buy organic &amp;/or #NonGMO are now trying to promote #regenerative ag 
Different year..different schtick",5.0,599.0,12297.0,0.6368984001975995,1
I want some Mexican food ! Like now,1.0,118.0,174.0,0.9106495885546454,1
"Interesting observation. I ran 3x more miles this week, yet pain &amp; inflammation in my feet and knees decreased! The only other thing I changed was diet (removing holiday sweets/junk food &amp; alcohol). #fitness #health #healthandwellness",1.0,60.0,5418.0,0.3532086468334441,0
"Eating low calorie dense, tasty foods is the key to a sustainable weight loss diet.

If you feel full, you won’t have the urge to binge on junk food.

Find low calorie foods that taste nice/ have lots of volume and see how it goes if you’re cutting weight.

Good luck gang ❤️",0.0,43.0,264.0,0.4288283187081668,0
"We were invited to our neighbours' house for drinks and snacks etc, and as soon as we walked in she asked had we dietary requirements so she could point us to the appropriate snacks (love that), and when Greg told her I was vegan she IMMEDIATELY started asking for recipe ideas",46.0,1344.0,2029.0,12.747256385400021,2
Visiting South Africa made me appreciate non fresh and GMO foods even more. The food was so good.,1.0,38.0,28.0,1.152465864881501,1
"A place near DC has this pho restaurant, so crowded, people lined up daily to get pho for lunch. Let AVT open one at my place &amp; one in your Whitehouse Biden. Be righteous &amp; be fair.",0.0,8.0,115.0,0.48135201873736133,0
once again regarding my food order. diet coke was 4.99 and they offer free refills. how many refills until I get my money worth. keep in mind lots of ice. good buddy of mine @AlexSavetz likes DC as well,1.0,37.0,23.0,1.1818272415697282,1
I buy you lunch today; You buy me a house tomorrow,0.0,85.0,601.0,0.3727024304129231,0
Going to a brewery alone on a Saturday afternoon is my self care,0.0,39.0,121.0,0.4781480887396705,0
I had a great time at lunch with my son today after not seeing him in a while! God is still repairing his and my relationship. I know patience is a virtue so I will keep waiting!,3.0,58.0,106.0,1.9459930314901748,1
This Jamaican food bout to hit 😮‍💨😭,0.0,107.0,249.0,0.4325915247821044,0
i want a smoothie,2.0,1044.0,12952.0,0.3069709424320299,0
Crypto users realising that there's no free lunch anymore and they have to #Work2Earn 🫡,1.0,51.0,3151.0,0.45812318298625254,0
"Alright kids, I’m at Palace now. Having lunch and on the wait list for 10/20 O8 fun n profit. Let’s see if they start a 2nd game. Otherwise it will be Sunday morning session. Wanted to just stay home but that is simply unbearable",4.0,138.0,188.0,2.2522512559993224,2
For this weeks meal prep I made low carb/ low calorie homemade pizza and low carb/low calorie Philly cheese steaks,1.0,699.0,13956.0,0.19395228742543483,0
Only an idiot would start a diet knowing that overthinking the calories triggers a binge,25.0,403.0,598.0,9.699778067475709,2
your smoothie king order tells me a lot about you.,0.0,50.0,120.0,0.47867054580765733,0
My mom just told me a story about a woman who was over the County probation office who would buy pure cocaine and cook dope in the microwave on her lunch break at the county. She was White. She would literally smoke crack out the window at the County. This went on for years.,0.0,56.0,261.0,0.42956510823284233,0
Why coffee named joe?  What are other drinks names,44.0,3771.0,2092.0,12.07592320538303,2
STRAIGHT UP BETA BITCH BOY ...READY TO BUY YOUR COFFEE AND LUNCH 🐕,0.0,28.0,187.0,0.4507866095751766,0
2-2 lost in three on a damage roll.  Time for some lunch to refuel.,2.0,16.0,39.0,1.6574779060102187,1
This is the second time I am trying a new Thai food place near me and this Thai iced tea gotta be one of the best drinks I have tried. Like it just tastes perfect,0.0,118.0,123.0,0.47711635773738337,0
Now available: @russianriverbc STS Pils!,0.0,19.0,187.0,0.4507866095751766,0
Ploy #ThaiCuisine,0.0,8.0,108.0,0.4853163164565505,0
"If your work the night shift on the weekends, you could go to the club for lunch.",1.0,98.0,555.0,0.7569647033352492,1
I think it’s pork chops for lunch. A hearty lunch. I get to stay home today &amp; tonight so my Saturday will be very excellent.,1.0,806.0,34315.0,0.09475017217428491,0
About to have lunch w/ my boo 😊,2.0,362.0,1192.0,0.956225273371831,1
Love that soul food dog shit hit every time,0.0,251.0,1833.0,0.28064282497378285,0
"That week before my period i be eating with a vengeance. I want breakfast, lunch, dinner, dessert, and midnight snack😭. 
After that week though I couldn’t care less about food.",1.0,97.0,152.0,0.9276366559305889,1
I Miss School Lunch 😕 @Fabio_o_0_o,2.0,110.0,144.0,1.4016375694065513,1
im limited on ways to reply to ppl rn bc forgot my discord login for my app and it logged me out LOL gonna log in after lunch when i get on pc,3.0,190.0,1560.0,1.1811404343066332,1
I hope TJ Watt eats Deshaun for lunch tomorrow,1.0,77.0,83.0,1.0041572985821225,1
How many hot chocolates is too many hot chocolates?  Asking before I have that one-too-many.  #hotchocolate #drinks,0.0,42.0,479.0,0.3889410939943148,0
i want one of the halal plates from the food truck outside my old apartment 🫤,0.0,577.0,7295.0,0.14917234248879419,0
Can’t remember what I ate for lunch yesterday but I remember the distinct profile of some og kush I had from 2016,3.0,128.0,69.0,2.056133345149603,2
"Things I have discovered today:

• That under competition conditions, with no prior practice and a prevailing wind, I can speed eat a packet of Space Raiders in 1 minute 16 secs.
• That attempting this after eating a fairly hefty Thai meal was possibly an error.",1.0,57.0,174.0,0.9106495885546454,1
"That ‘toned’, healthy, vibrant, and energetic body that most people want…

Is going to come from consistently;

- eating a balanced and nutritious diet
- lifting some weights
- performing some Zone 2 cardio

Emphasis on consistently.",1.0,30.0,41.0,1.098017314013146,1
"So I may or may not cancel stream tonight
I bit my tongue really bad while eating lunch today and now it's all swollen and when I talk, I have a lisp
So we'll see when I get home tonight from work qwq
Maybe I'll just build another Gundam",9.0,394.0,2026.0,2.713565170233436,2
I ever learn how to make Nigerian food it won’t be shit a nigga can tell me. I think that’s the only cuisine I like that I can’t make,0.0,138.0,741.0,0.3570430636886054,0
"On the one hand, Acerbi's goal being called off was sus. On the other hand, Monza got a free header right before the final whistle that should've been the winner and Inter didn't deserve to win with Lukaku's lowlights and Dumfries getting his lunch eaten on the Caldirola goal.",0.0,364.0,650.0,0.3669215900352282,0
"The kelewele seller’s daughter came today and come and see a queue 

Man boys like Kelewele sha😤",47.0,1124.0,15983.0,4.2117889255939716,2
Ayo @MythicalChef @NHendizadeh @vianaiaustin @trevorevarts where in the greater LA area is the Greek food? I have a craving so bad it’s unreal 😩😩😩,13.0,3980.0,1534.0,4.155017544303534,2
"Japanese Food Tour - HIDDEN-GEMS in Tokyo, Japan | Breakfast, Lunch, and Dinner!　#JapanTravel　#Trip #Japan #mutuals
{{…",0.0,108.0,3197.0,0.22765051830448527,0
Going into lunch break 4-0 at San Diego! Great start!,56.0,2903.0,896.0,19.506369801940536,2
"Bottle Logic Hanamachi  (@BottleLogicBrew)  is on, replacing Radiant/Firestone Walker It's Not That Far (@radiantbeerco)",0.0,10.0,195.0,0.44814272724629217,0
My friends ordered Persian food I'm so proud,11.0,942.0,7786.0,1.7208423316414498,1
"I'll pay top dollar for a plate of eba and egusi, or proper rice and beans with dodo🥹",0.0,50.0,348.0,0.4107404473332067,0
i wanna eat kenkey but i have no more fried fish💔💔💔💔💔💔💔💔,0.0,388.0,117.0,0.48026525150820853,0
"I have a lot of stored dates and I don't want to do another date cake or tart .
Anyone has ideas for recipes ?
(Winner will have a free tasting batch)",0.0,68.0,239.0,0.4352173472333372,0
Anyone wanna treat me to lunch 😩,0.0,19.0,758.0,0.35530466280517714,0
Tania cash app me $$ for lunch sense she ain’t cook 🥰🥰,2.0,169.0,281.0,1.2743724399817489,1
I love watching the “let’s make lunch for my husband/kids” bento box ladies. I aspire to one day be a bento box wife and mother😇,0.0,123.0,1095.0,0.32587502972247234,0
"My gf bringing my lunch to work &gt;&gt;😍

We locked in 🔐💍",0.0,55.0,377.0,0.4053803496739191,0
