text,likes,impressions,followers,like_pop,like_pop_level,impr_pop,impr_pop_level
"At this point I only support hot boys cuz of the owner, he’s indeed a great fella… other than that, the food truck on wallstreet is garbage",7.0,850.0,3686.0,1.8948830780515868,1,2.4992480529069003,2
"My brother continues being a total dickhead. We not being together in years, my mom want to have lunch in places she like to show us, and my brother is being idiot ‘why we need to go?’ So dont come with us, asshole.",2.0,63.0,160.0,1.3800926941463758,1,0.6570541842985417,1
Just aggressively shoved chips (American) in my mouth and cut the roof of my mouth this is what I get for insulting British food,0.0,4.0,119.0,0.47764518552659707,0,0.055477318920235746,0
The smoothie flavored skittles is him fr right after the sour mfs,0.0,266.0,4180.0,0.2252067374077989,0,0.7232795539137912,1
Y’all I am locking myself in the bathroom stall of a bar bc I am feeling so anxious and upset I feel like I’m the main character in those highschool movies who eats lunch in the stall bc of the bullies HAHA,31.0,4109.0,38325.0,1.7656322020039845,1,1.8369012400644937,1
"How has the meal deal not caught on in Australian supermarkets? Why can I not get a sandwich, drink &amp; a lil snack at a reasonable price for my lunch, damn it?",19.0,1198.0,4870.0,4.218958494891552,2,2.9331689175979556,2
"I truly enter mannequin headspace when getting my hair done - no movement unless prompted, no food, no bathroom, no talk. The lady gave me a snickers while on her lunch break cuz she felt bad and I ate it out of politeness, very nice of her :)",0.0,42.0,637.0,0.37601726883204567,0,0.29297740340945844,0
"JACK:
Only just when you've made a friend and all
And you know she's big, but you don't feel small
Someone bigger than her comes along the hall
To swallow you for lunch!",1.0,19.0,47.0,1.0722314242471533,1,0.2839679367149746,0
I want some goat stew and jollof NEOW,0.0,120.0,958.0,0.34810274380818323,0,0.707530106405689,1
"the ""do US Americans really wear pajamas to the store"" thing is reminding me of a period of undergrad where I wore a bathrobe instead of a normal hoodie or something. To lunch, around campus, etc. It began as ""it's comfy and idgaf what ppl think"" but as I got more and more",107.0,8524.0,13132.0,13.249600396455998,2,9.813268386539455,2
Bring your lunch instead of dining out during your lunch breaks. Help your wallet and your health!,0.0,9.0,151.0,0.4634563146833234,0,0.10424504388215639,0
I’ll do unthinkable tings for sum KBBQ rn,1.0,145.0,275.0,0.8561043423818534,1,1.293361123320987,1
"Lunch $136 

Still want $40 of my petrol funded 

Findom Findomaus",1.0,566.0,566.0,0.7674034076701022,1,4.023430375855747,2
The person above accidentally food poisoned the person below with a homemade bento,0.0,1.0,1102.0,0.3379531000976576,0,0.011040375443262961,0
Precharge from smoothie king but add C4 to it too. Best pre workout I promise you.,1.0,140.0,109.0,0.9658574887871212,1,1.6006897630687473,1
"""...You've seen these women. They meet for lunch and laugh loudly enough for everyone in the restaurant to hear. They get silly after a single glass of wine...""  #Coworkers #dispatch",1.0,266.0,1096.0,0.6767095762912299,1,1.4772813382471968,1
I want some Thai food,0.0,71.0,1519.0,0.31344510159506084,0,0.34442299210955957,0
"Since you black folks in Atlanta who dont eat Sushi fr done booked up Nobu for the next 4 months, somebody recommend me another nice restaurant to try!",0.0,225.0,857.0,0.35595778599795597,0,1.3807362950650321,1
"Can I ask if this is a universal experience. In high school, during lunch, did people walk around asking for peoples bread rolls they weren’t going to eat and then fucking. Mush them all into one ball? And eat it like a bread apple? Just unlocked this hellish memory",9.0,1841.0,2374.0,2.7635715140521433,2,7.014919140309308,2
"“You should come too.” 

Me: “I’m not going to an eating disorder conference. What do they serve for lunch?”

😬 🥗🍔🍟🍗🍩🍎🍌",0.0,45.0,701.0,0.3696707932478508,0,0.30292770146552794,0
I don’t recommend perusing a cookbook for inspiration on Sunday dinner when your eating window is closed and your last meal was a protein bar and a smoothie.,15.0,1998.0,4560.0,3.473512842999246,2,5.112247700854847,2
"Good morning. Tapusin ko na one last pending comm ko mamayang after lunch.

I'm still accepting commission. DM me for inquiries 💗",0.0,130.0,3094.0,0.25285975290385715,0,0.4284564500756813,0
lunch omad; two advils &amp; three laxatives x,4.0,230.0,861.0,1.778166064676342,1,1.4087465298531348,1
"Because hemp is the highest source of Edestin protein and is responsible for boosting the immune system, it is a perfect addition to the diet.",90.0,8986.0,171047.0,1.3045772481196554,1,0.9584482783138923,1
"I believe the Jaguars will not run the ball much in the second half. Hopefully, the Titans pass defense brings their lunch. #Titans #NFL",2.0,182.0,583.0,1.1453761703097147,1,1.2855975713077923,1
Instant ramen after a 24 hr shift is just 👌🏾,3.0,310.0,437.0,1.6001023828561582,1,2.4006379444174244,2
tropical smoothie just hit different at night,0.0,126.0,525.0,0.38851269559773544,0,0.9241083556380344,1
"Anyone else familiar with this phenomenon of putting kids on extremely restrictive diets (e.g. no sugar, gluten, dairy, and/or egg) to control their behavior and emotions?

Sounds holistic and new agey, but I think it’s at least as screwed up as drugging and labeling, maybe worse",16.0,767.0,233.0,7.443714899574252,2,7.1256359364772015,2
"“One key to success is to have lunch at the time of day most people have breakfast.” —Robert Brault

TALENTED MUSICIAN ANJI 
IWANTASAP 2023 WithANJI 

@anjisalvacion",0.0,3.0,605.0,0.3793881949785813,0,0.027746078602497715,0
Baking cookies in my mom's heels and singing lullabies to granny's corpse,1.0,17.0,66.0,1.0279666422258722,1,0.23312132762816873,0
"Now if you’ll excuse me, I’m going to lose my lunch 🤣👏❤️ @IamLaceyChabert #TheWeddingVeil @hallmarkchannel",22.0,325.0,288.0,9.781987694197465,2,2.850237254084436,2
"Losing your lunch was worth it!🙌🏻
#TheWeddingVeil Expectations #McGarries #Hallmark @IamLaceyChabert @kevin_mcGarry @hallmarkchannel @KLKruper @P_JBenson",28.0,420.0,808.0,10.440994218157408,2,2.6306220529568534,2
"Now pouring at Bottlecraft Liberty Station: @PfriemBeer Export Lager, @BottleLogicBrew Berliner Slice!",0.0,189.0,4674.0,0.21478787542410027,0,0.4779172917460697,0
my staple food when im on a diet b corn and mushrooms,1.0,96.0,164.0,0.9171437072705221,1,0.989361722844867,1
Seen what you niggas look like and realized INSTANTLY what the beef was wit me! Top Ramen!  😂💯,2.0,71.0,375.0,1.228262068647832,1,0.5825814878157088,1
I want sushi for lunch too! #TheWeddingVeil,3.0,78.0,89.0,1.9811229693559789,1,0.9455796424682098,1
I think you will lunch a camera behind me cool put a speed metre in that,0.0,0.0,110.0,0.4823773789371099,0,0.011325407679790515,0
my aunty being the fatty of my family yet constantly talking about how i almost ate a whole pizza for lunch,3.0,208.0,787.0,1.4473661987466213,1,1.3189607117519044,1
I am so full rn from my scrumdiddlyumptious lunch and 2 coffees!! I certainly will not be able to sleep tonight!,3.0,74.0,44.0,2.162177446931397,2,1.0845330014247812,1
Just had an experience at Bardot Brasserie.  I am confused about all the French food slander.,0.0,93.0,459.0,0.3969722184715598,0,0.7144210741169443,1
The cheese sandwich from lunch it kicking my ass rn,1.0,170.0,472.0,0.7904540388980786,1,1.2881015834772722,1
"#Andystrikesagain 
Character names I have thought of and would never dare use:
Miss Ann Thrope, who hates everyone
Chip Oatley, the infectious fast food worker
Oleg Arky, the Russian billionaire",0.0,19.0,7010.0,0.17707241116890754,0,0.037752812580356954,0
but im a crepe,1.0,48.0,42.0,1.0873904777894907,1,0.7178308490907487,1
I give up dieting isn’t for me,0.0,107.0,134.0,0.47054928275637053,0,1.161706706854682,1
How you turning your nose up to bdubs when your kids on free lunch,0.0,134.0,324.0,0.4182586032703741,0,1.1408285601766137,1
"i love having the aux at the brewery, ppls faces are priceless",1.0,105.0,194.0,0.8973298782357484,1,1.0337599980690955,1
"Stoup So Worth It  (@stoupbrewing)  is on, replacing Holy Mountain Fedallah's Hearse (@holymtnbrewing)",1.0,29.0,156.0,0.9230560692941282,1,0.3100608077325742,0
i complained to my gf abt eating a big lunch of 400 cals and she looked at me like I was crazy I forgot that’s not a not of cals for some people 🥴,9.0,260.0,3183.0,2.502898503906336,2,0.8392047941079381,1
All I’ve had for dinner was smoothie beers,0.0,43.0,392.0,0.406715165488256,0,0.35126007920236363,0
i start student teaching on monday what should i pack for lunch this week,0.0,78.0,3174.0,0.25054685358530926,0,0.25444684148865615,0
back in my making smoothies daily era….missed her,5.0,211.0,187.0,2.7049820459096727,2,2.0880268473076558,2
"Me and shalyn had such a cute little lunch/dinner date today. Sushi, rose and all 😭🥰❤️",2.0,244.0,893.0,1.0592354488612337,1,1.4730583045511465,1
Made all my friends lunch today,0.0,71.0,1870.0,0.2966045745710395,0,0.3110845339597837,0
Pee-gate issue is blown out of proportion by media. 1) Why do int'l flights serve alcohol 2) Why does govt permit licenses to breweries. Aren't they also partners in crime for this incident? 3) why is media hyping this too much &amp; exposing the person's face. #PeeGate,1.0,170.0,67.0,1.0260531160223338,1,2.2058061419746706,2
Made Thai Red Curry soup..... kids referred to it as Bougie Ramen. 🤦‍♀️,0.0,20.0,509.0,0.39047640283057045,0,0.15436826967045308,0
I can’t wait to make homemade hibachi lol with store brought sushi yes yummy 😋,0.0,36.0,439.0,0.3997425593465133,0,0.28519711318271646,0
That YSL lunch box go crazyyy 😍,2.0,307.0,1339.0,0.9698717346611857,1,1.5617112752257545,1
"Not one single Democrat disagrees with their peers on a single thing? Three people can't agree where to get lunch, yet hundreds of Democrats agree in unison?  #sleeze and it it is disgusting and maybe criminal. Democrats are not representatives, they are a cartel.",0.0,19.0,337.0,0.41589158662011577,0,0.1670708465906346,0
I am so excited for lunch tmrw with the girls ❤️‍🩹💋,0.0,106.0,723.0,0.3675975976301334,0,0.6967784468011019,1
Reason number #137 why I’ll probably be fat forever: I just blended an entire box of popsicles into a smoothie with some fruit for “dinner”🙃😂,110.0,19618.0,22483.0,9.340727216606387,2,14.225053999554103,2
"every time i try to make lunch for anyone else, in my head, i end up dreaming of you",3.0,104.0,81.0,2.0044153691101614,2,1.2882035249474488,1
green smoothie for dinner,1.0,101.0,1633.0,0.6153386117885288,1,0.4713380679957756,0
Now shush guys and dolls. I am going to block Robbie without his knowledge. How dare he cook greek food when he is not greek. He makes roasted veggies and calls it a moussaka. I am absolutely disgusted 🤬🤬,0.0,46.0,11973.0,0.13015809199750364,0,0.05838453260895061,0
I like salty ramen. But lately my stomach can't accept thick noodles,0.0,5.0,133.0,0.47099552316002224,0,0.06466593030681418,0
Chopped cheeses for lunch tomorrow 😋😋😋,0.0,48.0,292.0,0.4244816466949919,0,0.42672364437363003,0
"I saw the Butthole Surfers play at Liberty Lunch in Austin, Texas circa 1996. Awesome show. Cibo Matto was the opening act (I later saw Gibby attending a Cibo Matto show at the Electric Lounge). Both those venues now gone. Closing song was The Shah Sleeps in Lee Harvey's Grave.",0.0,265.0,445.0,0.3989001388119493,0,2.041591509896984,2
"I rested today. Had some Irish Coffee. Took 2 naps. Cuddled with my puppy. Had some alone time. 
A well-spent Saturday.",1.0,32.0,785.0,0.7240313250240855,1,0.20845575124877952,0
"$858,000,000,000 for the defense budget? No problem.

House and heal vets? Nope.
Free lunch in school? Nope.

Fuck this country.",20.0,211.0,775.0,7.620722842588581,2,1.345607057468323,1
crepe,0.0,13.0,104.0,0.4857701988905112,0,0.1608918440804868,0
"I'm eating noodles, slurp a long one up, and it flings up and slaps me in the eye. Temporarily blinded by ramen wasn't on my 2023 bingo card, but here we are 🤷‍♂️",1.0,75.0,393.0,0.8131185937617931,1,0.6062499755995359,1
There's nothing more refreshing than a cup of fresh coconut water after having alcoholic drinks 😋💦,23.0,2076.0,17074.0,2.4659913018428856,2,1.9151117369148558,1
"I started making smoothies again—-and let me just say, there is nothing that will ever hide or make better the taste of celery.",3.0,183.0,430.0,1.6041008396355616,1,1.4275156059046934,1
I want some Jamaica 🇯🇲 food,5.0,241.0,1035.0,2.055231579632205,2,1.3712663559034184,1
People be going to restaurant in their Haram relationship only to ask if the meal is halal💀,25.0,515.0,1650.0,7.977713686670486,2,2.372466143151688,2
"Preparing food for lunch

JM YOSURES SHINES onASAP
#ChampJMYosures",2.0,5.0,51.0,1.5920776492032964,1,0.08330052092339106,0
"Now available: @SierraNevada Hzy Lil Thing, @BackEastBrewery Ice Cream Man!",0.0,32.0,181.0,0.45275244885860877,0,0.3278719028507039,0
Should I get Brazilian or Mediterranean food tonight? Looking for lamb chops.,0.0,81.0,153.0,0.4626771715562444,0,0.8518510847236699,1
Now Playing Lunch &amp; Nique    @LunchThaGeneral - Rick James On @wnrv1081_ The Music Movaz! Get Your Song in Rotation Today!,5.0,39.0,982.0,2.077993299480878,2,0.23157396910274586,0
i wish those bulalo cup soups weren’t so small,0.0,17.0,186.0,0.451146327684021,0,0.17754021184112165,0
For Texas to be full of Hispanic ppl the Mexican food is horrible,2.0,266.0,2536.0,0.8117837600819013,1,0.9801539508215439,1
saw chloe bailey while we were eating KBBQ she’s so pretty,3.0,303.0,27879.0,0.28538162931582256,0,0.18180672125837083,0
Socialized sober today for 8 hours in three different bars/breweries with all people who were drinking and I didn’t completely die of boredom,1.0,222.0,1014.0,0.6880464674196729,1,1.2742875832663674,1
"gave up on the ABC diet. I’ve just decided to not eat until my stomach is growling, get in 10k steps, go to the gym and practice, and starve",0.0,24.0,204.0,0.44570359734406173,0,0.24052647254691267,0
"i’m becoming a wife this week, at the courthouse, on my lunch break. chill &amp; no frills, just like the bride &amp; groom. 

need this to happen asap only because saying the word fiancé makes me recoil. 

also don’t want my baby to have unwed parents.",3.0,418.0,146.0,1.8618083773233822,1,4.40673577504126,2
