text,likes,followers
"Just  told  my  mom  I  was  gnna  buy  lunch  at  school  knowing  good  n  well  imma  leave  my  wallet  at  home  🤞🏾🤞🏾

(She  usually  packs  us  lunch)",2,517
"It's a really bad idea to watch BOC New Year special while eating lunch. I almost choked on food and water 3 times. 🤣

#BOCNewYear2023",2,867
lunch while watching To Us… walang mag momove on,1,355
"Someone from the place I usually order lunch from came to my house to deliver food but I never ordered food from them. I was so confused and thought I probably ordered food while I was half asleep or something.

Turns out, they confused my name with someone else's name.",4,316
"I just saw a post with zoo pictures and it made me wanna go so bad😭 I haven’t been to the zoo since I was in kindergarten. We had a field trip and I was sick and my grandma told me not to go but I wanted to go and then we ate lunch and I threw up in a trash can, so I gotta go💀",0,1898
"i want to eat lunch

help im hungry i hate school",0,6
"46. The cake baking in the oven made the whole house fragrant.
#MileApoxDior",0,51
"This Lions team encapsulates the city of Detroit so much, they should be nicknamed the Lunch Pail Lions. 

#OnePride",0,1267
this might be the soju talking but my bf packed me matcha kitkats in my lunch and i kinda wanna get him pregnant idk,4,428
"People need to eat more fiber. As a young, healthy adult you should be able to take a 💩 easily. Something is up with your body or diet if there’s a consistent problem, &amp; you should get that checked out ASAP.",1,71
i need strawberry flavored foods my comfort food &gt;:((((,0,58
Remember that day I spent all day baking you a cake. then i frosted it. Fuck you.,0,774
strawberry banana mango smoothie got my mouth feeling good asf rn,9,1908
oh right thats why raids are still so busy bc gw is still broke i was like bro can yall TAKE A LUNCH,0,122
"It's lunch time and MileApo time for me!!

#MileApoXDior",3,811
Reed threw that dirty ass forearm to Swift’s head because they been stealing his lunch money inside allll game long hahaha #OnePride #PackersRollCall,0,231
"I just spent $580 at New World on a weeks supply of lunch and dinners for our family of 3.

Granted I do go to the most expensive large supermarkets in NZ, but it’s still pretty outrageous!",84,1376
"rodgers is done. he's finished. he's cooked.  he's so cooked, we put him in the fridge. he's carefully stored in some tupperware. we're gonna have him tomorrow for a quick lunch. he's lefftovers.",3,583
Seattle see you soon better pack a lunch 🤣🤣,0,636
"I wish smoothie king was 24 hours. 

I can definitely go for a Lemon twist strawberry add kale 😌",0,418
"this is a lunch's menu, Deep fired Fish🐟, severed with Bread🍞 , then vegetable for today will recommend with Cucumber🥒",0,31
"i was supposed to have lunch, but a client suddenly came by so i can't eat yet aiofhasaasf i'm watching tempus vg collab while working but it's so hard not to laugh hELP-",1,158
Now Playing Lunch x Nique     @LunchThaGeneral @DIAMONIQUEMUSIC - I'm Whoa On @wnrv1081_ The Music Movaz! Get Your Song in Rotation Today!,0,985
Gonna plan a day to have lunch with my boy this week at school 🤞🏾,0,680
"Haha... look at me, rambling on and on like an old man. Sorry about that.
Thank you for the garland! I can totally see your handiwork.
Guess I'll be making a dish from Mondstadt for lunch today. Is there anything you want to eat? Feel free to let me know!",0,8
I have to do my taxes this afternoon after having lunch.📝💦,1,492
Everyone pls stop talking about cava!!!! I don’t have time to wait in line during my lunch hour if you guys keep coming :(((((,1,978
Make me some simple for lunch in da morning until I get a feel for how my breaks gone be like,0,1151
"Ever have to feed your kids lunch 
and then also have to feed them dinner?
🤣🤣🤣",5,3045
"Well, it's lunch time. Don't forget to eat.",0,254
Bro I swear auto correct is killing me I said lunch sale and not launch sale,0,0
for lunch i had an egg salad sandwich and some blueberries it was really good OH ALSO i got a muffin for breakfast it was apple cinnamon it was good idk i’m all happy rn i’m listening to my music and Genki and Dr.Hare are so cool!!!!,0,18
chinese ppl making taiwanese food will always flop i fear,3,1172
Watching the last ep of gwitch during lunch break was a mistake,2,339
"Will i skip my lunch? Am dizzy already tho hahahahaha. Mileapo comes first

#MileApoxDior
@milephakphum @Nnattawin1",2,360
"Lunch time and I skip it..

#MileApoxDior",0,378
"hmm, Well. Being fat is not a crime :) Happy Lunch Lids Lidya_JKT48",0,17
I’m just going to have more peanuts for lunch today. A 470 cal croissant is simply INSANE,1,20
"Those who are going to work for the first time today all the best...

Dont forget your lunch box 😁",4,1772
"1/2lb handcut salmon burger on organic mixed greens with feta, sweet Sriracha, roasted grape tomatoes and bacon onion marmalade. #burger #nom",0,50
"To tell the truth, I can't believe that I made plans to have lunch with a wolf.",0,6
Lunch break,0,212
"PERFECT! GREAT JOB, BEAUTIFUL! WE'VE GOT ALL OF THE INGREDIENTS NEEDED TO BAKE THE CAKE! MILK... SUGAR... EGGS... ... OH MY! WAIT A MAGNIFICENT MOMENT! HOW COULD I FORGET!!! WE'RE MISSING THE MOST IMPORTANT INGREDIENT! A HUMAN SOUL!!!!",0,29
"Get up early and miss you through the glass, miss you through the chopsticks at lunch, and miss you in darkness before going to bed. I am best at thinking of you at the end of the day.

@milephakphum
#MileApoXDior",0,96
"i hope you're all having your lunch, take care of yourself, stay hydrated and try not to skip any of your meals!",0,993
I am hungry. Let's do lunch.,0,1026
Done w/ online class. Will have lunch first w/ the boyfie (who paid a surprise visit 😄🥰) before I head off to my f2f class.,1,783
I want a smoothie 😋,0,869
"“Can we have caviar again?”

“But you had it for breakfast.”

“Can I have it for lunch?”

“For lunch, for dinner, breakfast again! Anything you want!”",0,276
Time for 30 to grab his hard hat and lunch pail. Let's churn out some yards and keep that ball safe.,7,21469
I wanna try some real African food outside of Jollof rice,0,743
"I am hungry
I am not eat lunch",0,0
My aunt just came back from Jamaica with all this food my auntie cooked for us. I’m crying real tears eating this food rn. I love being Jamaican smh.,0,156
"Lunch rn, i wanna go home",2,90
ramen may be a struggle meal but it’s always gonna hit,1,201
Skipped lunch for this HAHAHAHAH #MileApoXDior,3,888
"If you eat amala with anything other than ewedu, you are a cultist.",5,899
Why is kelewele sold only in the evening??,0,109
i eat ramen and burn my tongue every time,0,50
I want y’all to know the KBBQ was amazing 🥹,2,65
Enjoy your lunch.,0,786
I want to go back home for 2 days just to eat dibi suya coupe coupe nonstop🥹🥺,0,746
"i keep binging and idk how to stop im literally gonna cry, any tips on how to simply stop eating?? lmao 

🏷️ ; edtwt - wieiad - diet - weight loss - binge - calcount -",0,3
Popular opinion: I could have sushi every meal every day if the week.,2,188
taxation will be the death of me. i can’t even enjoy my lunch break thinking about it T_____T,6,383
the hulk be posted up at every kombucha factory.. because why are they so hard to open 😭,0,890
"going to KBBQ solo felt sad so I got a chopped cheese instead 

fortunately it's really fucking good",4,346
Asian fusion restaurant not play rap music challenge (impossible),1,940
"This Tues, I will order 🌭 for lunch 👍",0,14
Pickled pig feet smoothie,0,164
Ramen noodles with hot sauce &amp; old bay &gt;&gt;&gt;,1,8321
ML Lunch,0,24
"The military created an almost desert in northern east Germany.
Up to this day it is as close to a dessert as you can get in that hemisphere.",0,1557
"Relaxed all day, then made dinner now baking cookies❤️❤️",0,434
"Yaay! Yay, yay, yay! We gonna eat ramen!",0,9
when i was a kid i would go to church just so i could go with my grandma on her weekly sam’s trip right after lunch,0,44
I have slowly been making my instant ramen spicier and spicier and one of these days I'll make it too spicy to enjoy.,2,2185
im never eating while watching a kdrama ever again MY RAMEN IS WATERED DOWN WITH TEARS GOSH,3,398
Somehow I can tahan the smell of durian but not the smell of bak kut teh huh,0,39
it irks me when mie ayam seller adds unnecessary calories to mie ayam by adding oil while mixing it like????? i could save 100 cals 😭😭😭😭,0,499
I’ve been eating too much fast food because of the move! I’m gaining weight and I need to get back on top of my diet again,0,333
I want some soul food but ion know where to get some from !,0,265
I’m dieting and I’m grumpy,0,12393
"sometimes I will ask a rhetorical question on here and the locals go up in flames about it. I tweet something, go have lunch and come back to notifications with people arguing and pulling out each others hair",15,7329
Does anyone have the compilation of wonwoo and mingyu's part in the interview for that japanese magazine? The recent one where wonwoo said mingyu waited for him when he went to the bathroom and when mingyu told that ww cooked ramen for him.,3,882
I still want to know how I got chosen to attend a leadership lunch with the VP of something last year when I literally did not do anything leadership related on campus and why said lunch never happened,1,54
good morning i have a monster for lunch,15,1204
prepared my lunch for work tomorrow and my mother so amazed,0,140
should i eat pizza or ramen for dinner me thinks,0,3589
A French onion soup and a french dip would be awesome rn,0,23
I packed my breakfast and lunch for work tomorrow. Im gonna attempt to not door dash at all this week 🙂,0,1044
Aunty Ruby is so nice tahu tahu dapat free lunch for today hihi,0,86
I still remember the summer evening I finally approached God and She let me send for some drinks. I was mowing the backyard 🤣It definitely hasn’t always been perfect service on my part since then but Her grip over my mind and desires has always been growing and I know and gladly,3,64
"I’ve been reflecting on my behaviour and now realise that what I said was wrong and deeply hurtful. To anyone I’ve offended, please accept my sincere apology. I should never have said you can make good Mexican food by putting beans and cheese in flatbread. I realise now that 1/?",156,14666
LUNCH BREAK NA,1,247
"Got drunk because I thought the lions would make the playoffs instead I left Billy’s early and made pbj for my kid tomorrow for lunch, thanks Seahawks.  Fuck you Geno and baker!",2,985
aw shit my moms making paella i HAVE to make it out of this alive,0,71
I tried to hid the fact that I had Jamaican food from my boyfriend &amp; den got caught red handed 🤦🏽‍♀️,0,304
"Eat your lunch, everyone!! 💗",17,17808
